48,86,48,85
95,16,94,16
16,81,17,81
89,26,89,25
45,16,45,15
17,99,17,98
57,66,57,67
79,79,79,78
9,9,9,10
81,61,82,61
3,43,4,43
95,51,95,52
45,24,44,24
28,71,28,72
16,59,16,60
8,21,8,22
61,17,61,18
94,8,93,8
51,16,51,15
10,79,10,78
47,59,47,58
61,96,62,96
63,5,63,4
75,14,75,15
91,17,92,17
9,98,10,98
79,30,80,30
46,13,46,12
70,29,70,30
57,93,56,93
63,92,64,92
74,5,74,4
25,33,25,32
48,14,49,14
64,58,65,58
89,46,90,46
31,63,30,63
60,92,59,92
86,80,86,81
90,84,90,83
0,82,0,83
40,11,41,11
77,81,76,81
15,83,16,83
31,86,30,86
27,23,27,24
68,56,67,56
89,23,89,24
74,14,73,14
34,45,34,44
73,34,73,35
58,95,57,95
16,50,15,50
76,80,76,81
40,63,39,63
75,88,75,87
62,76,63,76
50,41,50,40
55,58,54,58
11,47,11,48
20,14,19,14
24,56,25,56
84,19,83,19
86,82,86,81
59,86,60,86
56,70,55,70
17,90,17,89
19,48,19,49
12,28,12,27
46,11,46,12
56,49,55,49
1,56,0,56
15,60,15,59
11,13,11,14
24,24,25,24
5,54,5,53
18,25,19,25
76,84,76,85
72,43,71,43
59,68,59,67
80,80,80,81
77,28,77,29
4,86,4,87
32,25,32,24
19,69,19,68
38,62,39,62
35,57,34,57
64,80,64,81
88,27,89,27
29,16,29,17
80,63,80,62
50,76,50,75
46,8,46,9
89,71,89,72
38,81,39,81
49,66,48,66
36,10,37,10
95,55,96,55
90,90,90,89
25,42,25,41
27,89,27,88
52,71,53,71
8,44,8,45
33,52,33,51
65,49,66,49
16,64,17,64
1,37,1,36
10,38,11,38
93,7,93,6
53,23,52,23
3,25,4,25
15,64,15,63
79,39,79,38
73,28,73,27
17,34,17,35
62,95,62,94
43,96,43,95
93,83,94,83
84,78,84,77
8,87,8,88
51,96,52,96
62,22,63,22
70,66,70,65
25,13,25,12
25,75,24,75
33,98,34,98
18,67,18,66
80,46,79,46
98,44,98,45
70,19,70,18
44,49,45,49
53,16,53,15
45,0,45,1
71,37,72,37
74,70,73,70
6,1,5,1
67,18,66,18
23,89,23,90
74,67,75,67
60,5,60,4
15,72,15,71
30,96,30,97
59,21,59,22
28,96,27,96
65,88,66,88
35,14,35,13
42,83,42,82
75,79,75,78
22,22,22,21
40,23,40,24
87,86,87,85
71,49,71,50
32,77,31,77
84,78,83,78
47,71,46,71
45,9,45,8
43,16,44,16
46,23,47,23
9,84,9,85
77,98,77,97
83,25,84,25
51,76,51,75
46,69,45,69
16,41,17,41
73,97,73,98
89,30,89,29
18,19,17,19
34,47,34,46
94,29,94,28
41,81,42,81
36,41,37,41
67,14,66,14
66,96,67,96
76,75,77,75
87,45,87,44
83,26,84,26
82,39,82,38
81,74,80,74
87,42,88,42
62,9,63,9
82,93,82,94
67,59,66,59
8,30,8,29
36,12,37,12
88,53,87,53
78,39,79,39
36,65,35,65
3,80,4,80
13,93,12,93
44,16,45,16
65,67,65,68
1,46,1,45
85,81,84,81
39,12,39,11
88,31,88,30
89,53,89,54
56,43,56,42
48,98,49,98
11,94,10,94
23,29,24,29
98,9,98,10
16,23,17,23
38,31,37,31
11,25,10,25
36,74,36,75
24,91,24,90
61,3,62,3
30,39,29,39
30,97,29,97
94,88,94,89
7,67,7,66
38,87,37,87
2,97,3,97
34,43,34,42
74,71,75,71
69,8,69,9
29,61,30,61
39,47,38,47
82,11,82,12
52,78,52,79
10,77,10,76
66,37,66,38
1,23,0,23
79,80,80,80
57,47,57,46
2,72,3,72
86,23,86,24
57,1,58,1
32,91,32,90
46,68,46,69
78,3,79,3
11,65,11,64
4,84,5,84
76,83,76,82
43,69,43,68
69,83,68,83
4,62,5,62
79,76,80,76
88,88,89,88
50,93,50,92
92,55,92,56
90,48,91,48
94,53,94,52
85,80,84,80
50,14,50,13
73,87,72,87
58,75,59,75
2,66,2,65
9,65,10,65
77,59,78,59
26,61,26,60
89,58,90,58
38,72,38,71
12,97,11,97
70,35,71,35
51,95,52,95
51,9,51,10
61,46,60,46
46,5,46,4
54,82,53,82
30,64,30,65
88,68,87,68
63,16,64,16
61,62,61,61
3,94,4,94
96,13,96,12
17,24,16,24
43,44,43,45
96,2,96,1
51,83,51,82
17,14,18,14
75,8,74,8
16,39,17,39
99,64,99,65
97,76,98,76
28,16,29,16
82,28,81,28
73,41,73,40
73,40,73,41
67,85,68,85
39,74,40,74
93,84,93,83
92,84,91,84
6,36,7,36
84,76,85,76
49,53,49,52
86,28,87,28
2,32,2,33
10,38,10,37
10,74,10,73
79,90,78,90
23,30,23,31
21,66,21,65
53,12,53,13
65,83,65,84
38,80,39,80
9,3,10,3
94,6,94,5
63,93,64,93
60,43,60,44
2,28,2,27
5,2,5,1
27,42,26,42
73,47,73,46
26,80,27,80
32,3,32,4
36,5,36,6
23,35,22,35
82,93,83,93
29,35,29,36
59,80,59,81
5,26,6,26
34,57,34,56
27,45,28,45
10,54,9,54
47,43,48,43
14,80,14,79
70,91,70,90
84,28,85,28
49,19,49,20
20,87,20,88
15,67,16,67
41,28,40,28
81,16,80,16
57,19,57,18
67,19,66,19
51,19,52,19
61,10,61,9
8,2,8,1
55,18,55,19
55,7,54,7
85,76,86,76
66,45,67,45
19,64,18,64
64,53,65,53
70,30,70,29
3,54,4,54
50,83,50,84
24,67,24,66
47,11,47,12
69,97,69,98
62,67,63,67
82,16,83,16
89,39,90,39
6,51,5,51
91,68,91,69
25,82,26,82
24,79,23,79
31,55,30,55
49,46,48,46
91,39,91,38
64,4,64,5
87,96,88,96
83,58,84,58
13,56,12,56
80,47,80,46
14,31,15,31
11,45,11,46
39,42,38,42
83,83,83,82
58,79,57,79
34,76,34,77
81,83,82,83
79,61,79,62
4,88,4,87
86,12,86,13
44,1,43,1
70,58,70,57
91,36,91,37
60,15,60,16
3,80,2,80
55,11,55,12
4,30,4,31
56,2,56,1
46,87,47,87
36,19,36,18
57,99,57,98
17,16,16,16
18,60,17,60
96,77,97,77
24,12,23,12
20,60,20,59
35,5,35,4
3,28,3,29
13,11,13,12
39,78,38,78
79,4,79,5
20,14,21,14
53,59,53,58
81,81,80,81
87,91,87,92
38,67,39,67
9,6,9,7
64,83,64,82
37,44,36,44
62,48,62,47
14,91,14,90
4,69,5,69
69,5,70,5
22,12,23,12
10,85,10,86
43,80,42,80
11,61,11,62
11,17,10,17
26,30,26,29
41,61,41,60
90,78,90,77
38,93,37,93
48,24,48,25
57,66,58,66
39,20,39,19
27,55,27,56
17,57,17,58
48,17,48,18
0,62,1,62
3,60,4,60
59,26,59,25
52,68,53,68
30,33,30,34
4,72,4,73
62,43,61,43
42,4,42,3
4,55,4,54
68,22,68,21
58,51,58,50
20,16,19,16
77,48,78,48
16,7,17,7
80,8,81,8
48,69,47,69
29,21,30,21
89,35,89,34
21,36,21,37
57,87,57,88
80,60,80,61
26,44,26,43
87,97,86,97
94,37,95,37
30,59,29,59
67,80,66,80
88,13,88,12
64,78,65,78
2,43,1,43
91,16,91,15
4,21,4,22
45,20,44,20
13,45,13,46
90,75,90,76
54,58,54,59
3,81,2,81
15,42,14,42
4,38,4,37
22,15,22,14
82,45,82,44
95,97,95,96
79,10,79,9
35,98,35,97
89,9,89,10
91,61,91,62
78,31,77,31
7,24,7,23
58,14,58,13
2,0,3,0
35,5,36,5
20,27,21,27
16,3,17,3
11,85,11,84
78,56,78,55
30,29,31,29
92,78,92,79
42,47,41,47
19,53,19,52
37,89,36,89
31,26,31,25
16,30,17,30
47,10,47,11
53,45,53,44
94,66,94,65
72,19,71,19
95,91,96,91
11,71,11,72
90,94,91,94
65,89,66,89
92,37,92,36
61,12,62,12
34,89,34,88
91,14,91,15
44,0,44,1
34,56,35,56
34,68,34,69
76,2,75,2
70,24,71,24
25,26,25,25
24,22,23,22
15,71,15,72
3,68,4,68
82,86,82,87
39,19,39,20
98,26,98,25
17,21,16,21
65,71,65,72
56,67,56,66
37,97,37,98
26,2,26,3
42,63,42,64
3,81,4,81
16,71,16,72
71,58,70,58
73,14,73,13
42,60,42,61
5,17,4,17
10,57,11,57
67,30,67,31
67,36,68,36
18,12,18,13
78,83,78,82
13,17,13,18
5,91,5,90
65,55,64,55
77,89,76,89
33,24,34,24
25,76,25,75
32,83,31,83
21,2,21,3
93,82,93,83
6,14,7,14
84,9,83,9
83,1,84,1
62,95,61,95
52,95,52,96
4,83,4,84
73,6,73,5
63,55,63,56
5,92,5,91
40,85,41,85
22,10,23,10
79,63,80,63
76,80,75,80
26,63,26,62
18,68,18,69
12,10,12,9
95,65,95,64
40,96,40,97
47,46,47,45
92,31,93,31
28,22,28,21
33,31,32,31
31,61,32,61
23,80,23,79
54,92,54,91
65,93,65,92
76,62,77,62
34,83,34,82
31,58,32,58
15,83,15,82
75,81,76,81
38,10,39,10
96,95,95,95
3,0,2,0
95,46,96,46
47,15,46,15
27,25,28,25
12,86,13,86
70,21,71,21
51,21,51,22
53,88,54,88
68,6,68,7
90,50,89,50
14,24,14,25
14,12,15,12
12,87,13,87
66,26,66,25
98,42,99,42
38,25,39,25
72,79,71,79
57,60,56,60
93,43,93,44
46,60,47,60
62,46,61,46
74,11,74,12
14,6,14,5
62,32,63,32
42,81,42,82
93,7,92,7
66,25,66,26
1,68,1,69
74,59,75,59
6,52,7,52
20,4,20,3
68,12,68,13
71,8,72,8
38,27,37,27
44,62,43,62
1,66,1,67
90,82,91,82
16,85,15,85
21,29,20,29
75,71,76,71
58,68,58,67
73,78,72,78
2,84,2,83
27,77,27,78
40,7,40,6
18,36,18,35
21,74,21,73
20,8,20,7
19,63,19,64
93,0,94,0
75,33,75,32
89,48,89,47
73,84,74,84
43,81,43,82
38,21,38,22
30,25,29,25
91,96,91,97
35,79,35,80
35,37,36,37
8,16,8,17
80,77,81,77
82,10,83,10
36,56,36,57
93,52,93,51
62,94,62,93
37,30,37,29
8,83,9,83
46,84,45,84
49,81,48,81
23,8,23,7
91,87,91,86
23,31,23,30
65,58,65,59
17,89,17,90
6,47,6,46
82,27,81,27
66,54,66,55
27,14,28,14
16,24,16,25
32,68,33,68
96,51,95,51
10,79,9,79
51,92,52,92
25,6,25,7
29,65,29,66
19,41,19,42
42,89,42,88
43,68,44,68
76,69,76,70
15,85,14,85
83,61,83,62
84,40,84,41
44,26,44,25
63,50,64,50
4,34,3,34
34,8,34,9
44,46,44,45
20,16,20,17
39,61,40,61
2,35,1,35
31,11,31,12
99,11,99,12
37,19,38,19
6,39,7,39
98,70,98,69
65,41,64,41
26,93,27,93
85,22,85,21
88,49,88,48
11,86,10,86
89,27,89,28
74,68,73,68
63,74,63,73
2,63,2,62
47,87,47,88
14,29,13,29
29,84,29,83
47,91,46,91
34,83,34,84
87,86,88,86
56,88,57,88
82,40,82,41
53,70,52,70
19,53,18,53
1,55,0,55
65,74,65,75
54,47,55,47
46,3,46,2
25,19,26,19
29,1,30,1
1,53,2,53
44,53,43,53
6,64,5,64
26,16,27,16
18,22,19,22
56,75,56,76
45,18,44,18
30,9,30,8
39,84,38,84
95,85,95,84
12,95,12,94
9,90,8,90
52,72,52,71
67,53,67,52
63,72,63,71
63,85,63,86
65,28,65,29
77,81,77,82
11,81,10,81
83,76,82,76
2,36,2,37
70,19,71,19
6,19,5,19
64,40,64,39
69,86,69,85
8,75,7,75
11,97,11,96
95,1,94,1
65,68,65,67
25,74,24,74
89,12,90,12
72,16,72,15
21,28,21,27
37,92,37,93
82,66,83,66
6,88,7,88
23,49,24,49
59,10,58,10
56,95,57,95
83,71,82,71
54,12,54,13
9,42,10,42
66,1,67,1
86,12,85,12
88,95,88,94
22,17,21,17
25,52,25,51
95,95,95,96
17,6,17,5
55,79,56,79
74,75,74,74
57,9,57,8
58,61,58,62
45,1,44,1
17,87,17,86
42,6,42,7
64,1,63,1
19,7,20,7
40,1,40,2
82,37,82,36
10,1,10,0
77,33,77,34
41,3,41,2
74,61,74,60
6,53,6,52
65,33,64,33
98,92,99,92
80,15,79,15
33,36,32,36
65,18,65,19
19,72,20,72
73,38,73,39
31,59,31,60
46,41,46,42
80,18,79,18
26,10,26,9
35,74,36,74
17,52,17,51
8,13,7,13
99,58,99,59
58,75,58,74
23,19,22,19
28,45,27,45
98,37,97,37
78,87,78,88
24,85,25,85
25,12,25,13
56,25,55,25
13,31,13,30
95,15,94,15
92,71,93,71
60,76,60,75
66,29,66,28
20,91,21,91
58,41,57,41
90,50,90,51
91,42,90,42
56,69,56,68
20,23,19,23
15,68,16,68
80,11,80,12
88,83,89,83
74,87,74,86
32,43,33,43
82,29,82,28
37,83,36,83
35,25,35,26
91,57,92,57
86,48,85,48
64,69,64,70
67,97,67,98
76,3,76,4
83,41,84,41
21,9,20,9
90,10,89,10
64,67,63,67
3,37,3,36
59,42,60,42
5,32,5,33
94,75,95,75
50,93,49,93
26,67,27,67
35,12,35,13
72,10,72,11
15,38,14,38
45,73,45,72
55,93,55,94
97,23,97,24
94,91,95,91
8,78,8,79
60,94,60,93
15,49,14,49
89,41,88,41
4,18,3,18
95,34,94,34
13,61,13,62
53,29,54,29
10,42,10,43
7,85,7,84
45,43,46,43
45,49,46,49
9,95,10,95
87,28,88,28
65,73,66,73
28,72,28,73
21,88,21,89
16,4,16,3
39,62,39,61
13,53,12,53
37,78,36,78
9,17,9,18
1,22,1,23
16,87,17,87
52,29,53,29
35,25,36,25
41,4,42,4
58,42,58,43
90,12,91,12
5,58,4,58
23,72,24,72
68,87,68,88
82,65,82,64
64,35,64,34
99,93,98,93
5,43,5,42
63,42,62,42
72,88,72,87
50,96,49,96
77,74,77,73
36,93,35,93
5,15,5,16
38,24,38,25
76,23,77,23
12,12,12,11
60,0,60,1
96,68,96,67
12,31,12,30
19,35,19,34
77,12,76,12
62,54,63,54
52,25,52,26
27,92,27,91
56,8,55,8
20,4,20,5
65,61,65,60
59,82,59,83
76,55,77,55
51,0,52,0
2,67,3,67
9,36,8,36
68,41,68,42
49,76,49,77
91,43,90,43
88,35,89,35
10,89,10,88
67,82,66,82
54,94,54,93
27,94,27,93
12,90,13,90
67,78,66,78
58,80,59,80
86,61,87,61
18,79,17,79
79,72,78,72
84,34,84,35
14,83,15,83
29,98,29,99
25,39,26,39
52,89,51,89
91,21,91,22
43,57,44,57
30,86,31,86
95,42,95,41
62,42,62,41
33,50,32,50
82,23,81,23
66,49,67,49
62,50,62,51
81,52,80,52
6,64,7,64
84,43,84,44
62,91,62,92
59,95,59,96
60,65,61,65
27,61,27,60
54,57,54,58
42,49,43,49
66,88,67,88
71,27,71,26
65,42,65,41
36,18,37,18
58,78,58,79
42,42,42,41
59,47,60,47
2,12,2,13
45,47,45,46
0,98,0,97
58,2,58,1
90,47,91,47
17,77,17,76
10,10,11,10
95,55,95,56
29,9,30,9
75,23,75,22
92,32,93,32
67,70,68,70
2,98,2,97
32,49,33,49
35,91,35,90
41,10,41,9
52,86,52,85
70,69,70,68
60,99,60,98
62,28,61,28
34,56,33,56
31,1,31,2
15,50,16,50
74,36,74,35
28,17,29,17
13,12,14,12
45,16,46,16
65,3,65,2
12,85,13,85
14,75,14,76
36,23,36,22
8,7,9,7
38,20,39,20
71,12,70,12
87,18,87,19
8,23,7,23
20,31,21,31
58,11,58,10
18,52,17,52
48,78,48,79
54,0,53,0
52,16,51,16
79,96,79,95
97,21,96,21
96,71,96,72
58,0,57,0
14,93,14,94
74,89,73,89
38,88,37,88
35,6,34,6
12,28,13,28
81,17,81,18
42,73,43,73
50,24,51,24
42,76,41,76
90,46,90,47
24,23,25,23
30,99,30,98
10,71,9,71
92,32,92,33
42,88,42,87
31,82,32,82
44,49,44,50
86,59,87,59
35,12,36,12
50,97,50,96
33,5,34,5
37,67,36,67
88,37,87,37
55,49,54,49
34,64,33,64
41,78,41,77
47,7,46,7
88,13,87,13
66,67,65,67
85,26,85,25
63,37,62,37
31,16,31,15
67,56,67,57
56,45,56,46
61,89,60,89
7,12,7,11
34,25,34,24
19,38,19,39
88,26,89,26
92,81,92,82
28,89,28,90
56,50,55,50
86,76,86,77
81,11,80,11
33,44,34,44
17,4,16,4
48,67,48,66
33,89,32,89
51,5,51,4
52,15,53,15
62,53,62,54
0,59,1,59
55,70,56,70
43,82,44,82
66,23,66,24
70,28,70,27
85,90,85,89
87,31,86,31
5,18,6,18
47,66,47,67
33,30,34,30
61,11,62,11
3,77,3,78
44,7,43,7
16,62,16,63
79,0,78,0
33,83,33,82
93,42,94,42
19,91,20,91
74,60,74,61
76,46,76,47
86,89,86,88
66,16,67,16
24,40,23,40
58,99,57,99
95,60,94,60
19,56,19,57
16,2,16,3
31,62,32,62
77,18,77,19
25,71,26,71
91,3,91,2
99,70,99,71
37,73,37,74
42,93,41,93
2,9,2,8
6,53,6,54
26,93,26,94
46,92,45,92
98,22,98,23
82,40,83,40
41,17,40,17
71,66,70,66
36,5,37,5
28,52,28,51
82,70,83,70
36,20,37,20
1,40,0,40
77,21,78,21
34,60,35,60
5,72,6,72
32,96,33,96
76,56,76,55
64,86,64,87
66,86,65,86
56,68,57,68
95,92,95,91
45,75,45,76
41,48,41,49
27,54,27,55
12,22,12,21
75,99,76,99
93,59,92,59
4,67,4,68
34,64,34,65
21,37,20,37
72,0,71,0
85,26,84,26
2,56,1,56
35,56,35,57
99,6,99,5
70,68,71,68
96,63,96,64
80,53,80,54
12,49,12,48
76,79,75,79
85,78,85,77
83,87,84,87
75,46,75,45
21,8,20,8
96,10,97,10
7,4,6,4
24,16,25,16
75,79,75,80
40,91,39,91
10,13,9,13
66,77,66,76
4,10,4,11
75,35,75,36
97,29,97,30
74,82,74,83
82,58,81,58
98,54,98,55
82,84,82,83
6,57,6,58
78,8,77,8
70,4,69,4
4,83,4,82
17,62,18,62
64,73,65,73
33,27,32,27
47,9,48,9
59,23,58,23
92,76,92,75
20,94,20,95
54,40,53,40
28,23,28,24
91,12,91,13
3,52,2,52
27,90,27,89
53,99,54,99
51,66,52,66
8,52,9,52
7,18,8,18
34,25,35,25
34,38,34,39
82,22,81,22
68,80,69,80
17,60,18,60
42,90,42,89
88,24,88,23
57,81,58,81
15,29,14,29
50,87,51,87
72,3,73,3
12,54,13,54
16,39,16,40
12,8,13,8
63,99,63,98
20,6,20,5
9,29,9,30
47,79,48,79
2,81,1,81
95,5,96,5
77,54,76,54
95,53,95,54
79,58,78,58
85,66,85,67
54,19,53,19
75,70,74,70
92,40,93,40
61,71,61,72
84,95,85,95
64,33,65,33
44,3,43,3
78,27,79,27
36,33,36,32
64,99,65,99
81,11,81,12
77,54,78,54
92,78,91,78
14,64,14,65
58,89,58,88
34,51,33,51
75,97,75,96
82,30,82,29
15,38,15,37
51,10,52,10
6,44,6,45
81,18,82,18
35,92,35,91
9,30,10,30
40,48,40,49
15,79,15,78
46,9,46,10
35,60,35,59
46,14,46,13
44,85,45,85
6,75,6,76
55,62,54,62
93,44,92,44
38,71,39,71
74,44,73,44
23,21,23,22
0,58,0,59
64,75,63,75
11,77,12,77
6,64,6,65
4,79,4,78
79,78,79,77
97,39,98,39
63,54,63,55
12,49,13,49
7,83,7,84
41,87,41,86
88,63,88,62
84,76,83,76
55,14,55,13
93,5,92,5
52,48,53,48
94,54,95,54
20,37,21,37
73,53,72,53
74,67,73,67
26,35,26,36
56,49,56,48
17,51,18,51
7,38,8,38
11,69,12,69
75,64,75,65
81,40,82,40
39,7,39,6
85,69,86,69
30,97,31,97
75,62,74,62
55,57,55,58
13,63,13,64
77,29,77,28
58,87,59,87
97,37,96,37
50,41,50,42
67,12,68,12
54,62,53,62
61,82,61,81
80,37,80,36
39,84,40,84
8,90,8,91
42,45,42,44
78,71,77,71
1,7,1,6
12,15,11,15
67,67,68,67
28,77,28,76
51,68,51,67
82,41,82,40
89,16,90,16
76,78,75,78
8,19,9,19
3,39,2,39
15,21,16,21
13,67,13,68
42,47,43,47
15,19,14,19
8,87,9,87
81,61,80,61
60,16,60,17
18,86,19,86
35,77,34,77
30,20,29,20
18,12,19,12
88,22,88,21
53,94,53,95
56,49,57,49
27,89,27,90
24,45,24,44
29,91,28,91
10,33,9,33
66,68,65,68
14,74,14,73
12,74,12,75
52,99,52,98
71,45,72,45
16,56,16,55
54,97,55,97
69,91,70,91
57,91,58,91
40,19,39,19
3,3,4,3
1,88,1,89
88,63,89,63
4,91,3,91
67,66,66,66
39,9,39,10
40,8,41,8
65,62,65,61
70,95,71,95
83,36,84,36
14,36,14,37
83,81,83,82
89,45,88,45
87,65,87,64
80,4,81,4
91,30,91,29
87,12,87,11
15,31,15,30
50,71,50,72
77,36,77,35
51,16,52,16
40,64,40,63
93,94,93,93
99,63,99,62
39,48,40,48
76,23,76,24
46,3,45,3
1,99,2,99
18,95,17,95
88,59,88,60
25,79,24,79
56,88,56,87
38,21,39,21
66,61,66,60
20,53,20,54
41,43,41,44
56,54,55,54
87,49,87,48
91,68,92,68
63,48,63,47
79,18,79,17
3,34,3,33
23,49,23,48
26,82,26,81
10,67,11,67
1,18,1,17
86,19,86,18
67,38,66,38
98,50,98,51
10,45,10,44
21,87,21,88
3,89,3,88
34,44,34,45
50,5,50,6
16,37,15,37
63,92,62,92
44,57,45,57
16,78,16,77
37,80,37,79
77,27,77,26
27,94,27,95
8,67,8,68
39,99,38,99
11,4,11,3
63,17,63,18
99,60,99,61
73,95,73,96
37,63,38,63
76,41,77,41
12,84,12,83
79,12,78,12
19,55,19,56
66,12,67,12
10,69,9,69
68,27,68,28
